date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
2016-06-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,non-food,Fuel (kerosene),L,actual,Retail,KES,59.01,0.5831
2016-06-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,non-food,Fuel (petrol-gasoline),L,actual,Retail,KES,87.07,0.8604
2016-06-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,oil and fats,Oil (vegetable),L,actual,Retail,KES,185,1.8281
2016-06-15,North Eastern,Garissa,Garissa,-0.4564,39.64603,cereals and tubers,Maize (white),KG,actual,Retail,KES,60,0.5929
2016-06-15,North Eastern,Mandera,Mandera,3.936804,41.858383,cereals and tubers,Maize (white),KG,actual,Retail,KES,66,0.6522
2016-06-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize,KG,actual,Wholesale,KES,35,0.3459
2016-06-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,3200,31.6206
2016-06-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,3550,35.0791
2016-06-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,3200,31.6206
2016-06-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans,KG,actual,Wholesale,KES,65.29,0.6452
2016-06-15,Rift Valley,Baringo,Marigat (Baringo),0.4647,35.96007,pulses and nuts,Beans (dry),KG,actual,Retail,KES,90,0.8893
2016-06-15,Rift Valley,Kajiado,Kajiado,-1.84153,36.7913,pulses and nuts,Beans (dry),KG,actual,Retail,KES,80,0.7905
2016-06-15,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Maize,KG,actual,Wholesale,KES,27.08,0.2676
2016-06-15,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,2400,23.7154
2016-06-15,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,4200,41.502
2016-06-15,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,2700,26.6798
2016-06-15,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,5250,51.8775
2016-06-15,Rift Valley,Turkana,Lodwar (Turkana),3.116667,35.6,cereals and tubers,Maize (white),KG,actual,Retail,KES,75,0.7411
2016-06-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,KG,actual,Wholesale,KES,29.21,0.2887
2016-06-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,2600,25.6917
2016-06-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,1421,14.0415
2016-06-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,4950,48.913
2016-06-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,8100,80.0395
2016-07-15,Coast,Kilifi,Kilifi,-3.6301,39.85113,pulses and nuts,Beans (dry),KG,actual,Retail,KES,89,0.8794
2016-07-15,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,KG,actual,Wholesale,KES,31.94,0.3157
2016-07-15,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,2729.38,26.9701
2016-07-15,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans,KG,actual,Wholesale,KES,55.9,0.5524
2016-07-15,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,5978.38,59.0749
2016-07-15,Coast,Tana River,Hola (Tana River),-1.5039143,40.0274159,cereals and tubers,Maize (white),KG,actual,Retail,KES,49.54,0.4895
2016-07-15,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Maize (white),KG,actual,Retail,KES,31,0.3063
2016-07-15,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,4050,40.0198
2016-07-15,Eastern,Kitui,Kitui,-1.366667,38.016667,pulses and nuts,Beans (dry),KG,actual,Retail,KES,75,0.7411
2016-07-15,Eastern,Marsabit,Marsabit,2.333333,37.983333,cereals and tubers,Maize (white),KG,actual,Retail,KES,42.4,0.419
2016-07-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Bread,400 G,actual,Retail,KES,50,0.4941
2016-07-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,KG,actual,Wholesale,KES,31.96,0.3158
2016-07-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,3178.38,31.4069
2016-07-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,milk and dairy,"Milk (cow, pasteurized)",500 ML,actual,Retail,KES,52,0.5138
2016-07-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,non-food,Fuel (diesel),L,actual,Retail,KES,83.24,0.8225
2016-07-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,non-food,Fuel (kerosene),L,actual,Retail,KES,61.45,0.6072
2016-07-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,oil and fats,Oil (vegetable),L,actual,Retail,KES,180,1.7787
2016-07-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,6232.69,61.5878
2016-07-15,North Eastern,Garissa,Garissa,-0.4564,39.64603,cereals and tubers,Maize (white),KG,actual,Retail,KES,50,0.4941
2016-07-15,North Eastern,Mandera,Mandera,3.936804,41.858383,cereals and tubers,Maize (white),KG,actual,Retail,KES,66,0.6522
2016-07-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize,KG,actual,Wholesale,KES,34.98,0.3457
2016-07-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,3200,31.6206
2016-07-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,3200,31.6206
2016-07-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans,KG,actual,Wholesale,KES,64.97,0.642
2016-07-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,7400,73.1225
2016-07-15,Rift Valley,Baringo,Marigat (Baringo),0.4647,35.96007,cereals and tubers,Maize (white),KG,actual,Retail,KES,41,0.4051
2016-07-15,Rift Valley,Kajiado,Kajiado,-1.84153,36.7913,cereals and tubers,Maize (white),KG,actual,Retail,KES,44,0.4348
2016-07-15,Rift Valley,Kajiado,Kajiado,-1.84153,36.7913,pulses and nuts,Beans (dry),KG,actual,Retail,KES,80,0.7905
2016-07-15,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Maize,KG,actual,Wholesale,KES,28.77,0.2842
2016-07-15,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,2700,26.6798
2016-07-15,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,pulses and nuts,Beans,KG,actual,Wholesale,KES,51.02,0.5041
2016-07-15,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,5125,50.6423
2016-07-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,KG,actual,Wholesale,KES,31.92,0.3154
2016-07-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,2603,25.7213
2016-07-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,1268.75,12.5371
2016-07-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,7987.5,78.9279
2016-08-15,Coast,Kilifi,Kilifi,-3.6301,39.85113,cereals and tubers,Maize (white),KG,actual,Retail,KES,39,0.3847
2016-08-15,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,KG,actual,Wholesale,KES,33.95,0.3349
2016-08-15,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,3016,29.7495
2016-08-15,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,5884,58.0391
2016-08-15,Coast,Tana River,Hola (Tana River),-1.5039143,40.0274159,cereals and tubers,Maize (white),KG,actual,Retail,KES,53.45,0.5272
2016-08-15,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Maize (white),KG,actual,Retail,KES,33,0.3255
2016-08-15,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,2720,26.8297
2016-08-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,KG,actual,Wholesale,KES,29.96,0.2955
2016-08-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,2889.33,28.5
2016-08-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,2473.33,24.3967
2016-08-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,milk and dairy,"Milk (cow, pasteurized)",500 ML,actual,Retail,KES,53,0.5228
2016-08-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,non-food,Fuel (diesel),L,actual,Retail,KES,84.51,0.8336
2016-08-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,oil and fats,Oil (vegetable),L,actual,Retail,KES,180,1.7755
2016-08-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,6277.33,61.9189
2016-08-15,North Eastern,Mandera,Mandera,3.936804,41.858383,cereals and tubers,Maize (white),KG,actual,Retail,KES,64,0.6313
2016-08-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize,KG,actual,Wholesale,KES,34.95,0.3448
2016-08-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,3200,31.5644
2016-08-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,3290.67,32.4587
2016-08-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,3200,31.5644
2016-08-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans,KG,actual,Wholesale,KES,64.91,0.6403
2016-08-15,Rift Valley,Baringo,Marigat (Baringo),0.4647,35.96007,cereals and tubers,Maize (white),KG,actual,Retail,KES,41,0.4044
2016-08-15,Rift Valley,Baringo,Marigat (Baringo),0.4647,35.96007,pulses and nuts,Beans (dry),KG,actual,Retail,KES,94,0.9272
2016-08-15,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Maize,KG,actual,Wholesale,KES,29.98,0.2957
2016-08-15,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,2760,27.2243
2016-08-15,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,2828,27.895
2016-08-15,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,2844,28.0529
2016-08-15,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,5040,49.7139
2016-08-15,Rift Valley,Turkana,Lodwar (Turkana),3.116667,35.6,cereals and tubers,Maize (white),KG,actual,Retail,KES,69,0.6806
2016-08-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,KG,actual,Wholesale,KES,27.24,0.2687
2016-08-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,4950,48.8262
2016-09-15,Coast,Kilifi,Kilifi,-3.6301,39.85113,cereals and tubers,Maize (white),KG,actual,Retail,KES,42,0.4154
2016-09-15,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,KG,actual,Wholesale,KES,30.87,0.3053
2016-09-15,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,3068,30.3462
2016-09-15,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans,KG,actual,Wholesale,KES,63.45,0.6276
2016-09-15,Coast,Tana River,Hola (Tana River),-1.5039143,40.0274159,cereals and tubers,Maize (white),KG,actual,Retail,KES,54,0.5341
2016-09-15,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Maize (white),KG,actual,Retail,KES,34,0.3363
2016-09-15,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,2800,27.6954
2016-09-15,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,4500,44.5104
2016-09-15,Eastern,Marsabit,Marsabit,2.333333,37.983333,cereals and tubers,Maize (white),KG,actual,Retail,KES,43.3,0.4283
2016-09-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Bread,400 G,actual,Retail,KES,46,0.455
2016-09-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,KG,actual,Wholesale,KES,30.01,0.2968
2016-09-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,2732,27.0227
2016-09-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,3302,32.6607
2016-09-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,oil and fats,Oil (vegetable),L,actual,Retail,KES,178,1.7606
2016-09-15,North Eastern,Garissa,Garissa,-0.4564,39.64603,cereals and tubers,Maize (white),KG,actual,Retail,KES,50,0.4946
2016-09-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize,KG,actual,Wholesale,KES,35.01,0.3463
2016-09-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,3328,32.9179
2016-09-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,3200,31.6518
2016-09-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans,KG,actual,Wholesale,KES,69.31,0.6856
2016-09-15,Rift Valley,Baringo,Marigat (Baringo),0.4647,35.96007,cereals and tubers,Maize (white),KG,actual,Retail,KES,37,0.366
2016-09-15,Rift Valley,Baringo,Marigat (Baringo),0.4647,35.96007,pulses and nuts,Beans (dry),KG,actual,Retail,KES,90,0.8902
2016-09-15,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Maize,KG,actual,Wholesale,KES,29.41,0.2909
2016-09-15,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,2700,26.7062
2016-09-15,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,3500,34.6192
2016-09-15,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,3100,30.6627
2016-09-15,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,pulses and nuts,Beans,KG,actual,Wholesale,KES,46.61,0.461
2016-09-15,Rift Valley,Turkana,Lodwar (Turkana),3.116667,35.6,cereals and tubers,Maize (white),KG,actual,Retail,KES,71,0.7023
2016-09-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,KG,actual,Wholesale,KES,27.34,0.2705
2016-09-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans,KG,actual,Wholesale,KES,50.88,0.5033
2016-09-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,7560,74.7774
2016-10-15,Coast,Kilifi,Kilifi,-3.6301,39.85113,cereals and tubers,Maize (white),KG,actual,Retail,KES,42,0.4144
2016-10-15,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,KG,actual,Wholesale,KES,32.99,0.3255
2016-10-15,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,3000,29.5984
2016-10-15,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans,KG,actual,Wholesale,KES,65.98,0.651
2016-10-15,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,2800,27.6251
2016-10-15,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,4500,44.3975
2016-10-15,Eastern,Kitui,Kitui,-1.366667,38.016667,pulses and nuts,Beans (dry),KG,actual,Retail,KES,77.5,0.7646
2016-10-15,Eastern,Marsabit,Marsabit,2.333333,37.983333,cereals and tubers,Maize (white),KG,actual,Retail,KES,46.5,0.4588
2016-10-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Bread,400 G,actual,Retail,KES,45,0.444
2016-10-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,non-food,Fuel (diesel),L,actual,Retail,KES,82.12,0.8102
2016-10-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,6055,59.7394
2016-10-15,North Eastern,Garissa,Garissa,-0.4564,39.64603,cereals and tubers,Maize (white),KG,actual,Retail,KES,55,0.5426
2016-10-15,North Eastern,Mandera,Mandera,3.936804,41.858383,cereals and tubers,Maize (white),KG,actual,Retail,KES,63,0.6216
2016-10-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize,KG,actual,Wholesale,KES,34.99,0.3452
2016-10-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,3543.75,34.9631
2016-10-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,7200,71.0361
2016-10-15,Rift Valley,Kajiado,Kajiado,-1.84153,36.7913,pulses and nuts,Beans (dry),KG,actual,Retail,KES,92,0.9077
2016-10-15,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Maize,KG,actual,Wholesale,KES,27.69,0.2732
2016-10-15,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,5000,49.3306
2016-10-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,KG,actual,Wholesale,KES,27.99,0.2761
2016-10-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,1523,15.0261
2016-10-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,4950,48.8373
2016-10-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,6862.5,67.7063
2016-11-15,Coast,Kilifi,Kilifi,-3.6301,39.85113,cereals and tubers,Maize (white),KG,actual,Retail,KES,42,0.4134
2016-11-15,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,KG,actual,Wholesale,KES,33.28,0.3275
2016-11-15,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans,KG,actual,Wholesale,KES,72.04,0.709
2016-11-15,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,7200,70.8661
2016-11-15,Coast,Tana River,Hola (Tana River),-1.5039143,40.0274159,cereals and tubers,Maize (white),KG,actual,Retail,KES,50,0.4921
2016-11-15,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Maize (white),KG,actual,Retail,KES,35,0.3445
2016-11-15,Eastern,Kitui,Kitui,-1.366667,38.016667,pulses and nuts,Beans (dry),KG,actual,Retail,KES,77.5,0.7628
2016-11-15,Eastern,Marsabit,Marsabit,2.333333,37.983333,cereals and tubers,Maize (white),KG,actual,Retail,KES,45.8,0.4508
2016-11-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Bread,400 G,actual,Retail,KES,45,0.4429
2016-11-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,KG,actual,Wholesale,KES,32,0.315
2016-11-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,2740,26.9685
2016-11-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,3560,35.0394
2016-11-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,milk and dairy,"Milk (cow, pasteurized)",500 ML,actual,Retail,KES,48,0.4724
2016-11-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,non-food,Fuel (diesel),L,actual,Retail,KES,82.17,0.8088
2016-11-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,non-food,Fuel (kerosene),L,actual,Retail,KES,62.16,0.6118
2016-11-15,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,non-food,Fuel (petrol-gasoline),L,actual,Retail,KES,94.94,0.9344
2016-11-15,North Eastern,Garissa,Garissa,-0.4564,39.64603,cereals and tubers,Maize (white),KG,actual,Retail,KES,55,0.5413
2016-11-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize,KG,actual,Wholesale,KES,35.01,0.3445
2016-11-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,3000,29.5276
2016-11-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,2755,27.1161
2016-11-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,3600,35.4331
2016-11-15,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans,KG,actual,Wholesale,KES,62.06,0.6108
2016-11-15,Rift Valley,Baringo,Marigat (Baringo),0.4647,35.96007,cereals and tubers,Maize (white),KG,actual,Retail,KES,48,0.4724
